spends_0,spends_1,spends_2,purchases_0,purchases_1,purchases_2,cltv
564.003,0.0,0.0,1.0,0.0,0.0,564.003
1206.909,1449.294,0.0,1.0,1.0,0.0,4310.7570000000005
606.705,0.0,0.0,1.0,0.0,0.0,606.705
374.55,0.0,0.0,1.0,0.0,0.0,374.55
540.54,0.0,0.0,1.0,0.0,0.0,540.54
4026.396,7538.916,3798.036,3.0,2.0,2.0,23182.995000000003
1207.1399999999999,0.0,0.0,1.0,0.0,0.0,1207.1399999999999
1009.8000000000001,0.0,0.0,1.0,0.0,0.0,1009.8000000000001
1927.926,0.0,0.0,2.0,0.0,0.0,1927.926
3234.3959999999997,0.0,2824.7999999999997,2.0,0.0,1.0,11343.981
1532.256,0.0,0.0,1.0,0.0,0.0,1532.256
455.07,0.0,0.0,1.0,0.0,0.0,455.07
663.96,0.0,0.0,1.0,0.0,0.0,663.96
1072.17,0.0,0.0,1.0,0.0,0.0,1072.17
537.9,0.0,0.0,1.0,0.0,0.0,537.9
1401.312,0.0,0.0,1.0,0.0,0.0,1401.312
604.725,0.0,0.0,1.0,0.0,0.0,604.725
1483.086,0.0,0.0,1.0,0.0,0.0,1483.086
2294.457,0.0,0.0,1.0,0.0,0.0,2294.457
2093.157,1725.669,1321.188,3.0,2.0,2.0,9028.833
1012.572,0.0,0.0,1.0,0.0,0.0,1012.572
658.68,0.0,0.0,1.0,0.0,0.0,658.68
3266.406,0.0,0.0,3.0,0.0,0.0,5885.55
579.48,0.0,1050.192,2.0,0.0,1.0,2764.047
251.85600000000002,0.0,0.0,1.0,0.0,0.0,251.85600000000002
1030.854,0.0,0.0,1.0,0.0,0.0,1030.854
2500.542,6043.356,0.0,1.0,1.0,0.0,8543.898
1369.104,0.0,0.0,1.0,0.0,0.0,1369.104
170.28,0.0,0.0,1.0,0.0,0.0,170.28
1075.8,1135.2,0.0,1.0,1.0,0.0,2211.0
590.7,0.0,0.0,1.0,0.0,0.0,590.7
1190.574,0.0,0.0,2.0,0.0,0.0,1550.439
196.35000000000002,0.0,0.0,1.0,0.0,0.0,196.35000000000002
494.637,0.0,0.0,1.0,0.0,0.0,494.637
568.557,0.0,0.0,2.0,0.0,0.0,568.557
910.569,878.13,0.0,1.0,1.0,0.0,1788.699
1785.465,1772.892,0.0,1.0,2.0,0.0,3558.357
3395.1059999999998,969.342,3186.909,2.0,1.0,3.0,11479.875
99.0,0.0,0.0,1.0,0.0,0.0,99.0
1341.384,0.0,0.0,1.0,0.0,0.0,1341.384
280.5,0.0,0.0,1.0,0.0,0.0,280.5
537.405,0.0,1032.57,1.0,0.0,1.0,1569.975
499.95000000000005,0.0,602.91,1.0,0.0,1.0,1102.8600000000001
766.59,0.0,0.0,1.0,0.0,0.0,766.59
3394.248,0.0,0.0,1.0,0.0,0.0,3394.248
1714.944,0.0,0.0,1.0,0.0,0.0,1714.944
965.085,0.0,0.0,1.0,0.0,0.0,965.085
349.272,0.0,0.0,1.0,0.0,0.0,349.272
435.27,0.0,0.0,1.0,0.0,0.0,435.27
1378.146,0.0,1480.941,1.0,0.0,2.0,2859.087
1300.035,0.0,0.0,1.0,0.0,0.0,1300.035
409.53,0.0,0.0,1.0,0.0,0.0,1014.948
656.37,999.24,0.0,1.0,1.0,0.0,1655.6100000000001
832.557,0.0,0.0,1.0,0.0,0.0,832.557
2841.795,606.045,2188.494,2.0,1.0,2.0,7972.866
1173.645,0.0,0.0,3.0,0.0,0.0,1999.569
1627.4279999999999,0.0,1025.541,3.0,0.0,1.0,3771.24
349.305,0.0,0.0,1.0,0.0,0.0,349.305
148.5,0.0,0.0,1.0,0.0,0.0,821.601
1134.936,0.0,688.446,1.0,0.0,1.0,3976.731
2387.55,0.0,452.265,3.0,0.0,1.0,2839.815
556.9739999999999,607.794,0.0,2.0,1.0,0.0,1821.831
290.07,0.0,0.0,1.0,0.0,0.0,290.07
1884.3,0.0,0.0,1.0,0.0,0.0,5970.294
1219.35,0.0,0.0,1.0,0.0,0.0,1219.35
1039.5,0.0,0.0,1.0,0.0,0.0,1039.5
789.261,364.815,0.0,1.0,1.0,0.0,1565.421
1482.954,0.0,0.0,1.0,0.0,0.0,1482.954
61.875,0.0,985.38,1.0,0.0,1.0,1047.255
1863.246,2621.553,0.0,2.0,1.0,0.0,4484.799
1123.716,0.0,897.765,2.0,0.0,1.0,2021.4809999999998
2500.443,0.0,1263.042,1.0,0.0,1.0,3763.485
579.15,0.0,0.0,1.0,0.0,0.0,579.15
406.89,0.0,0.0,1.0,0.0,0.0,932.316
1728.738,0.0,0.0,1.0,0.0,0.0,3148.563
868.461,0.0,0.0,2.0,0.0,0.0,868.461
229.68000000000004,0.0,564.1020000000001,1.0,0.0,1.0,793.7820000000002
1170.576,0.0,0.0,2.0,0.0,0.0,1170.576
392.535,0.0,0.0,1.0,0.0,0.0,392.535
1766.622,0.0,0.0,1.0,0.0,0.0,1766.622
2099.328,604.395,0.0,3.0,2.0,0.0,3845.424
1292.445,1021.119,500.544,1.0,1.0,1.0,5394.246
1457.2800000000002,0.0,0.0,1.0,0.0,0.0,2826.78
1352.934,0.0,0.0,2.0,0.0,0.0,1352.934
965.3820000000001,0.0,0.0,2.0,0.0,0.0,1357.587
340.89,0.0,0.0,1.0,0.0,0.0,340.89
1025.97,0.0,392.337,2.0,0.0,1.0,1817.013
586.047,0.0,397.617,1.0,0.0,1.0,983.664
1633.5,0.0,0.0,1.0,0.0,0.0,2768.7
873.477,0.0,1137.477,1.0,0.0,1.0,4263.633
937.299,0.0,0.0,1.0,0.0,0.0,937.299
1124.475,0.0,0.0,1.0,0.0,0.0,1124.475
756.789,0.0,0.0,1.0,0.0,0.0,756.789
2196.381,0.0,534.4350000000001,3.0,0.0,1.0,4139.751
709.995,0.0,0.0,1.0,0.0,0.0,4810.5419999999995
1149.258,0.0,0.0,1.0,0.0,0.0,1149.258
2465.199,952.875,1231.593,3.0,1.0,2.0,4649.667
3587.496,8292.702,5885.847,2.0,3.0,3.0,23331.099
1563.573,0.0,0.0,2.0,0.0,0.0,1563.573
1107.579,2065.305,384.285,1.0,1.0,1.0,3557.1689999999994
3683.8559999999998,0.0,0.0,4.0,0.0,0.0,3683.8559999999998
518.397,0.0,0.0,1.0,0.0,0.0,518.397
1063.392,486.09,0.0,1.0,1.0,0.0,2387.616
382.83299999999997,0.0,0.0,1.0,0.0,0.0,382.83299999999997
375.969,0.0,0.0,1.0,0.0,0.0,375.969
5063.1900000000005,2364.12,0.0,1.0,2.0,0.0,7427.31
1870.5720000000001,0.0,0.0,1.0,0.0,0.0,1870.5720000000001
1387.65,0.0,0.0,2.0,0.0,0.0,4090.614
390.225,0.0,0.0,1.0,0.0,0.0,390.225
360.525,0.0,0.0,1.0,0.0,0.0,360.525
769.791,0.0,0.0,1.0,0.0,0.0,769.791
419.364,0.0,0.0,1.0,0.0,0.0,419.364
3186.3810000000003,0.0,0.0,1.0,0.0,0.0,3186.3810000000003
935.649,0.0,0.0,1.0,0.0,0.0,935.649
1012.968,0.0,0.0,1.0,0.0,0.0,1012.968
2271.456,0.0,2689.632,1.0,0.0,1.0,4961.088
1287.198,0.0,311.223,2.0,0.0,1.0,3010.623
469.92,0.0,0.0,1.0,0.0,0.0,469.92
205.029,410.058,0.0,1.0,1.0,0.0,615.087
1133.946,0.0,0.0,1.0,0.0,0.0,1133.946
9410.214,1262.9099999999999,0.0,6.0,1.0,0.0,10673.124
2904.0,0.0,0.0,2.0,0.0,0.0,2904.0
670.23,1553.904,0.0,1.0,1.0,0.0,4234.56
1297.989,0.0,0.0,1.0,0.0,0.0,1297.989
932.184,0.0,0.0,1.0,0.0,0.0,932.184
400.78499999999997,0.0,359.535,1.0,0.0,1.0,760.3199999999999
713.922,0.0,0.0,1.0,0.0,0.0,1140.6779999999999
1455.795,3977.457,0.0,1.0,2.0,0.0,9778.329
1573.968,412.92900000000003,0.0,1.0,1.0,0.0,1986.8970000000002
2199.978,0.0,1034.154,2.0,0.0,1.0,3234.132
1319.934,4014.351,133.05599999999998,3.0,4.0,1.0,8344.281
1483.812,0.0,0.0,1.0,0.0,0.0,1483.812
2062.632,0.0,1695.672,1.0,0.0,1.0,5039.3640000000005
2073.324,0.0,0.0,1.0,0.0,0.0,2073.324
546.645,0.0,0.0,1.0,0.0,0.0,5359.2
2380.95,1105.236,0.0,2.0,1.0,0.0,3486.1859999999997
3896.904,5163.015,0.0,2.0,2.0,0.0,9059.919
516.945,554.73,0.0,1.0,1.0,0.0,1612.908
1032.24,0.0,0.0,1.0,0.0,0.0,3871.527
2120.085,5174.829,3569.148,2.0,4.0,4.0,12665.235
2776.059,0.0,0.0,2.0,0.0,0.0,3209.7780000000002
516.12,0.0,0.0,1.0,0.0,0.0,516.12
570.5699999999999,0.0,0.0,1.0,0.0,0.0,570.5699999999999
351.12,0.0,0.0,1.0,0.0,0.0,351.12
478.5,0.0,0.0,1.0,0.0,0.0,478.5
717.915,0.0,0.0,1.0,0.0,0.0,717.915
503.745,0.0,0.0,1.0,0.0,0.0,503.745
3700.818,0.0,559.3499999999999,1.0,0.0,2.0,4260.168
3140.346,0.0,2324.289,2.0,0.0,1.0,5464.635
2321.022,560.142,0.0,2.0,1.0,0.0,5864.76
2417.58,989.835,1220.67,2.0,1.0,1.0,5542.185
2307.888,0.0,0.0,2.0,0.0,0.0,2307.888
1087.845,2051.181,1101.936,1.0,2.0,1.0,9665.898000000001
676.83,0.0,0.0,1.0,0.0,0.0,676.83
1053.921,0.0,0.0,1.0,0.0,0.0,1053.921
1362.4050000000002,0.0,0.0,1.0,0.0,0.0,1362.4050000000002
1813.119,0.0,0.0,1.0,0.0,0.0,1813.119
1021.284,0.0,1193.973,1.0,0.0,2.0,2215.257
2376.0,0.0,0.0,1.0,0.0,0.0,2376.0
479.919,0.0,0.0,1.0,0.0,0.0,479.919
392.964,0.0,399.3,1.0,0.0,1.0,792.264
390.456,0.0,0.0,1.0,0.0,0.0,390.456
1926.507,1554.432,0.0,1.0,2.0,0.0,3480.9390000000003
759.3299999999999,0.0,0.0,1.0,0.0,0.0,759.3299999999999
1234.1999999999998,0.0,0.0,1.0,0.0,0.0,1234.1999999999998
1272.777,902.352,0.0,1.0,1.0,0.0,2175.129
415.14,0.0,0.0,1.0,0.0,0.0,415.14
538.725,0.0,0.0,1.0,0.0,0.0,538.725
2487.474,1023.66,563.475,3.0,2.0,1.0,7371.342000000001
2886.015,0.0,0.0,1.0,0.0,0.0,2886.015
910.701,0.0,0.0,1.0,0.0,0.0,910.701
547.602,0.0,0.0,1.0,0.0,0.0,547.602
2853.741,0.0,919.0500000000001,2.0,0.0,3.0,3772.791
2598.42,0.0,1482.6239999999998,1.0,0.0,1.0,5202.813
310.2,0.0,0.0,1.0,0.0,0.0,310.2
1298.286,0.0,0.0,1.0,0.0,0.0,3182.784
1060.818,823.119,1263.438,2.0,1.0,1.0,6376.293
1001.913,0.0,0.0,1.0,0.0,0.0,1001.913
991.716,0.0,0.0,1.0,0.0,0.0,991.716
1180.014,0.0,1215.786,1.0,0.0,2.0,2395.8
122.76,0.0,0.0,1.0,0.0,0.0,122.76
776.259,0.0,0.0,1.0,0.0,0.0,776.259
34873.146,8114.865,1980.759,12.0,5.0,2.0,65944.692
1008.2819999999999,0.0,0.0,1.0,0.0,0.0,1008.2819999999999
375.012,0.0,0.0,1.0,0.0,0.0,375.012
9614.814,2331.7799999999997,3240.864,1.0,1.0,1.0,20646.516
1096.953,0.0,0.0,1.0,0.0,0.0,1096.953
6804.501,0.0,2221.4610000000002,5.0,0.0,2.0,16420.8
1502.094,0.0,0.0,1.0,0.0,0.0,1502.094
1015.08,0.0,0.0,1.0,0.0,0.0,1015.08
2086.326,0.0,0.0,1.0,0.0,0.0,2086.326
1741.905,0.0,0.0,1.0,0.0,0.0,1741.905
1280.4660000000001,1246.212,0.0,1.0,1.0,0.0,3474.405
973.698,0.0,0.0,1.0,0.0,0.0,2439.888
299.475,0.0,0.0,1.0,0.0,0.0,299.475
973.995,0.0,0.0,1.0,0.0,0.0,973.995
1028.643,0.0,0.0,1.0,0.0,0.0,1028.643
390.225,478.5,0.0,1.0,1.0,0.0,2137.41
1488.036,0.0,0.0,1.0,0.0,0.0,3003.33
1036.53,1296.8999999999999,1522.125,1.0,1.0,1.0,6362.697
4033.986,0.0,0.0,1.0,0.0,0.0,8264.091
992.145,1099.8899999999999,0.0,1.0,1.0,0.0,3629.8019999999997
792.33,0.0,0.0,1.0,0.0,0.0,792.33
1018.644,1256.244,0.0,1.0,1.0,0.0,5365.602
797.511,0.0,0.0,2.0,0.0,0.0,797.511
1509.222,0.0,0.0,1.0,0.0,0.0,1509.222
1163.58,0.0,0.0,1.0,0.0,0.0,1163.58
514.833,993.432,1605.813,2.0,1.0,2.0,3114.078
74.646,0.0,0.0,2.0,0.0,0.0,74.646
802.824,0.0,0.0,1.0,0.0,0.0,802.824
328.35,0.0,0.0,1.0,0.0,0.0,328.35
584.595,0.0,0.0,1.0,0.0,0.0,1568.424
495.0,0.0,416.724,1.0,0.0,1.0,911.7239999999999
883.0799999999999,0.0,0.0,1.0,0.0,0.0,883.0799999999999
4096.719,0.0,0.0,1.0,0.0,0.0,5946.6990000000005
1309.638,0.0,0.0,1.0,0.0,0.0,1309.638
112.2,0.0,0.0,1.0,0.0,0.0,112.2
372.24,0.0,0.0,1.0,0.0,0.0,372.24
123.42000000000002,0.0,0.0,1.0,0.0,0.0,123.42000000000002
3055.536,468.468,1493.316,3.0,2.0,3.0,5017.32
942.414,0.0,0.0,1.0,0.0,0.0,942.414
434.61,0.0,0.0,1.0,0.0,0.0,434.61
469.524,0.0,0.0,1.0,0.0,0.0,469.524
2402.334,0.0,0.0,1.0,0.0,0.0,2402.334
938.289,900.702,0.0,1.0,1.0,0.0,2557.8959999999997
179.19,321.882,0.0,1.0,1.0,0.0,501.072
1204.236,0.0,472.23,1.0,0.0,1.0,1676.4660000000001
404.91,0.0,0.0,1.0,0.0,0.0,404.91
3804.669,484.671,504.24,4.0,1.0,1.0,4793.58
1039.5,0.0,780.12,1.0,0.0,1.0,1819.62
3748.965,0.0,0.0,1.0,0.0,0.0,3748.965
841.5,0.0,0.0,1.0,0.0,0.0,841.5
1027.092,2110.482,708.543,1.0,2.0,1.0,7058.007
544.5,0.0,0.0,1.0,0.0,0.0,544.5
1120.68,0.0,0.0,1.0,0.0,0.0,1120.68
1243.11,0.0,0.0,1.0,0.0,0.0,1243.11
1571.955,0.0,0.0,1.0,0.0,0.0,1571.955
3175.986,1612.611,0.0,3.0,1.0,0.0,4788.597
1092.135,0.0,0.0,1.0,0.0,0.0,1092.135
360.69,1145.826,819.687,1.0,2.0,2.0,3764.376
1525.095,0.0,0.0,1.0,0.0,0.0,1525.095
1289.607,0.0,0.0,1.0,0.0,0.0,1289.607
685.278,0.0,0.0,1.0,0.0,0.0,685.278
9931.152,1739.1,9514.032000000001,1.0,1.0,2.0,21184.284
1001.7810000000001,0.0,0.0,1.0,0.0,0.0,1001.7810000000001
597.3000000000001,0.0,0.0,1.0,0.0,0.0,597.3000000000001
719.565,0.0,0.0,1.0,0.0,0.0,719.565
362.40600000000006,0.0,0.0,1.0,0.0,0.0,362.40600000000006
1207.239,0.0,0.0,1.0,0.0,0.0,1207.239
5909.376,33.0,789.03,4.0,1.0,1.0,9710.217
17527.092,12745.062,23254.043999999998,3.0,1.0,2.0,96172.098
1796.52,1377.123,0.0,2.0,1.0,0.0,5123.282999999999
802.626,0.0,0.0,1.0,0.0,0.0,802.626
14378.826,6897.0,1628.55,3.0,2.0,1.0,26095.014
215.754,0.0,0.0,1.0,0.0,0.0,215.754
285.45,0.0,0.0,1.0,0.0,0.0,285.45
1990.791,0.0,0.0,1.0,0.0,0.0,1990.791
1048.047,1139.292,0.0,1.0,1.0,0.0,8283.759
1909.545,0.0,0.0,1.0,0.0,0.0,1909.545
4786.98,0.0,0.0,2.0,0.0,0.0,12009.029999999999
805.4639999999999,0.0,0.0,1.0,0.0,0.0,805.4639999999999
1204.434,1124.541,0.0,1.0,1.0,0.0,4057.5809999999997
116.82,1727.55,0.0,1.0,2.0,0.0,1844.37
3388.176,1542.09,0.0,1.0,1.0,0.0,6583.236
231.066,0.0,545.985,1.0,0.0,1.0,777.051
77.88,0.0,0.0,1.0,0.0,0.0,77.88
4871.526,0.0,0.0,1.0,0.0,0.0,4871.526
909.282,894.432,0.0,1.0,1.0,0.0,1803.714
466.65299999999996,0.0,0.0,1.0,0.0,0.0,466.65299999999996
702.834,0.0,673.2,1.0,0.0,2.0,1376.034
863.808,0.0,0.0,1.0,0.0,0.0,863.808
463.32,0.0,0.0,1.0,0.0,0.0,820.38
2549.613,19.47,2030.589,2.0,1.0,1.0,6429.126
1470.645,1849.155,0.0,1.0,1.0,0.0,9226.569
133.64999999999998,0.0,0.0,1.0,0.0,0.0,133.64999999999998
992.31,0.0,0.0,1.0,0.0,0.0,992.31
336.996,0.0,0.0,1.0,0.0,0.0,336.996
112.2,0.0,0.0,1.0,0.0,0.0,224.4
526.383,0.0,0.0,1.0,0.0,0.0,526.383
1198.692,0.0,850.905,1.0,0.0,1.0,4867.764
1346.4,2632.08,6555.78,2.0,1.0,4.0,20990.309999999998
575.52,0.0,0.0,1.0,0.0,0.0,575.52
1357.6860000000001,0.0,0.0,1.0,0.0,0.0,2187.8340000000003
832.26,2523.345,1498.8600000000001,1.0,4.0,2.0,9525.153
2709.63,0.0,0.0,1.0,0.0,0.0,2709.63
3055.536,0.0,3356.463,2.0,0.0,3.0,8832.549
590.535,0.0,0.0,1.0,0.0,0.0,590.535
1062.864,0.0,0.0,2.0,0.0,0.0,1062.864
708.642,0.0,404.90999999999997,1.0,0.0,1.0,1113.5520000000001
976.8,0.0,0.0,1.0,0.0,0.0,5401.704
819.7860000000001,1779.096,0.0,2.0,1.0,0.0,2598.882
1083.621,0.0,0.0,1.0,0.0,0.0,1083.621
613.701,0.0,0.0,1.0,0.0,0.0,613.701
1544.4,772.1999999999999,0.0,2.0,1.0,0.0,2316.6
1238.985,0.0,0.0,1.0,0.0,0.0,1238.985
925.881,0.0,0.0,1.0,0.0,0.0,925.881
755.04,0.0,0.0,1.0,0.0,0.0,755.04
2167.11,1745.733,0.0,1.0,1.0,0.0,3912.843
689.601,0.0,0.0,1.0,0.0,0.0,689.601
445.16999999999996,0.0,0.0,1.0,0.0,0.0,445.16999999999996
2347.125,0.0,0.0,1.0,0.0,0.0,2347.125
12.375,0.0,0.0,1.0,0.0,0.0,12.375
1633.5,0.0,0.0,1.0,0.0,0.0,1633.5
2907.828,2523.114,1150.281,2.0,2.0,1.0,14741.628
2046.462,0.0,0.0,1.0,0.0,0.0,3282.312
370.95300000000003,0.0,0.0,1.0,0.0,0.0,370.95300000000003
1278.057,0.0,0.0,1.0,0.0,0.0,1278.057
995.049,0.0,807.807,1.0,0.0,1.0,1802.856
700.92,0.0,0.0,1.0,0.0,0.0,1473.3509999999999
963.105,823.6800000000001,0.0,2.0,1.0,0.0,1786.785
10002.960000000001,3727.878,3936.438,5.0,2.0,2.0,40000.719
290.235,0.0,0.0,1.0,0.0,0.0,290.235
680.4929999999999,0.0,0.0,1.0,0.0,0.0,680.4929999999999
972.246,968.979,0.0,1.0,1.0,0.0,3865.587
449.856,0.0,0.0,1.0,0.0,0.0,935.0219999999999
1444.443,0.0,0.0,1.0,0.0,0.0,1444.443
2292.312,1234.86,1293.93,3.0,3.0,3.0,7304.913
305.976,0.0,0.0,1.0,0.0,0.0,305.976
3407.118,0.0,0.0,1.0,0.0,0.0,3407.118
2287.329,0.0,0.0,2.0,0.0,0.0,2287.329
1057.914,0.0,0.0,1.0,0.0,0.0,1057.914
487.57500000000005,683.826,314.094,1.0,1.0,1.0,3281.256
4186.512,1108.8,2257.266,2.0,1.0,2.0,13087.601999999999
2575.386,772.6949999999999,344.52,1.0,1.0,1.0,6311.118
21819.633,0.0,0.0,1.0,0.0,0.0,45754.797000000006
717.519,0.0,695.64,1.0,0.0,1.0,1413.159
1206.051,0.0,0.0,1.0,0.0,0.0,1206.051
469.392,422.235,429.66,1.0,1.0,1.0,1416.162
6157.866,1203.972,0.0,1.0,1.0,0.0,9892.872
698.94,0.0,0.0,1.0,0.0,0.0,698.94
1043.163,645.744,913.44,1.0,1.0,1.0,2602.347
3628.911,0.0,0.0,1.0,0.0,0.0,3628.911
1337.094,638.88,0.0,1.0,1.0,0.0,2543.904
275.71500000000003,518.76,338.25,1.0,1.0,1.0,1483.317
1777.248,617.265,0.0,1.0,1.0,0.0,2394.513
1028.115,0.0,0.0,1.0,0.0,0.0,1028.115
1750.32,0.0,1075.14,1.0,0.0,1.0,2825.46
425.03999999999996,0.0,0.0,1.0,0.0,0.0,714.45
406.131,0.0,0.0,1.0,0.0,0.0,406.131
1296.9,712.47,1730.85,1.0,1.0,1.0,3740.2200000000003
660.3299999999999,0.0,0.0,1.0,0.0,0.0,660.3299999999999
708.741,0.0,0.0,1.0,0.0,0.0,708.741
1245.09,1255.122,0.0,1.0,2.0,0.0,3846.678
1085.04,0.0,0.0,1.0,0.0,0.0,1085.04
1862.85,2025.21,1523.61,1.0,2.0,2.0,8370.779999999999
1051.215,0.0,0.0,1.0,0.0,0.0,1051.215
3764.145,0.0,0.0,1.0,0.0,0.0,3764.145
792.99,0.0,0.0,1.0,0.0,0.0,1280.9279999999999
980.034,0.0,0.0,1.0,0.0,0.0,980.034
1731.081,0.0,1703.724,2.0,0.0,1.0,4623.398999999999
1023.0,0.0,0.0,1.0,0.0,0.0,1023.0
1082.928,0.0,0.0,1.0,0.0,0.0,1082.928
245.51999999999998,0.0,0.0,1.0,0.0,0.0,245.51999999999998
455.72999999999996,0.0,0.0,1.0,0.0,0.0,970.596
449.59200000000004,0.0,561.165,1.0,0.0,1.0,2732.103
1015.509,0.0,0.0,1.0,0.0,0.0,1015.509
364.98,0.0,0.0,1.0,0.0,0.0,364.98
467.577,0.0,513.744,1.0,0.0,1.0,981.321
990.0000000000001,251.85600000000002,503.71200000000005,2.0,1.0,2.0,3607.164
1224.234,0.0,0.0,2.0,0.0,0.0,1224.234
1018.644,0.0,0.0,1.0,0.0,0.0,1018.644
2979.933,0.0,0.0,1.0,0.0,0.0,2979.933
357.093,0.0,0.0,1.0,0.0,0.0,357.093
936.408,0.0,0.0,1.0,0.0,0.0,936.408
1113.75,0.0,1467.675,1.0,0.0,1.0,2581.425
1351.581,0.0,0.0,1.0,0.0,0.0,1351.581
586.344,0.0,0.0,1.0,0.0,0.0,586.344
546.843,0.0,0.0,1.0,0.0,0.0,546.843
255.024,0.0,0.0,1.0,0.0,0.0,255.024
397.32,0.0,0.0,1.0,0.0,0.0,397.32
1351.35,0.0,0.0,2.0,0.0,0.0,1351.35
5469.321,1045.968,1009.8,3.0,1.0,1.0,10721.139
1035.441,0.0,581.13,1.0,0.0,1.0,1616.571
1320.99,0.0,0.0,1.0,0.0,0.0,1320.99
2076.063,1224.828,0.0,3.0,3.0,0.0,3300.891
308.22,1761.078,2378.145,1.0,2.0,2.0,4447.443
1445.73,1585.386,0.0,1.0,2.0,0.0,5153.313
2067.945,0.0,0.0,1.0,0.0,0.0,2067.945
792.0,0.0,0.0,1.0,0.0,0.0,792.0
3833.94,0.0,0.0,3.0,0.0,0.0,3833.94
745.47,0.0,0.0,1.0,0.0,0.0,745.47
598.455,0.0,474.177,1.0,0.0,1.0,1072.632
1194.6,0.0,0.0,1.0,0.0,0.0,1194.6
351.45,0.0,0.0,1.0,0.0,0.0,351.45
573.903,0.0,507.738,1.0,0.0,1.0,1081.641
1694.8799999999999,0.0,0.0,1.0,0.0,0.0,1694.8799999999999
2058.375,0.0,0.0,1.0,0.0,0.0,2058.375
1020.954,0.0,1163.91,1.0,0.0,1.0,2184.864
1439.559,1665.048,816.585,1.0,1.0,1.0,6936.105
2431.11,0.0,0.0,1.0,0.0,0.0,3910.632
813.318,0.0,0.0,1.0,0.0,0.0,813.318
1009.0740000000001,0.0,0.0,1.0,0.0,0.0,1009.0740000000001
992.442,0.0,0.0,1.0,0.0,0.0,2343.924
1731.675,2928.75,0.0,2.0,2.0,0.0,6874.791
1019.535,1019.7,0.0,1.0,1.0,0.0,2791.173
608.421,0.0,0.0,1.0,0.0,0.0,766.128
1960.2,0.0,0.0,1.0,0.0,0.0,1960.2
1788.9959999999999,0.0,0.0,1.0,0.0,0.0,1788.9959999999999
1225.356,0.0,0.0,2.0,0.0,0.0,1703.988
329.472,0.0,0.0,1.0,0.0,0.0,329.472
2941.455,0.0,0.0,1.0,0.0,0.0,6085.2
893.145,519.42,0.0,2.0,1.0,0.0,3001.845
1017.621,0.0,1497.507,1.0,0.0,1.0,4307.754
37.455,27.225,0.0,1.0,1.0,0.0,134.87099999999998
555.39,0.0,0.0,1.0,0.0,0.0,555.39
652.806,990.3960000000001,0.0,1.0,1.0,0.0,1643.2020000000002
1075.008,0.0,0.0,1.0,0.0,0.0,3453.681
1079.925,0.0,0.0,1.0,0.0,0.0,1079.925
371.41499999999996,0.0,0.0,1.0,0.0,0.0,371.41499999999996
622.413,0.0,0.0,2.0,0.0,0.0,622.413
1350.36,2093.256,0.0,1.0,2.0,0.0,3443.616
383.064,0.0,0.0,1.0,0.0,0.0,383.064
898.59,0.0,0.0,2.0,0.0,0.0,898.59
826.386,1078.77,0.0,1.0,1.0,0.0,1905.156
517.44,1945.5149999999999,1034.814,2.0,2.0,1.0,4389.099
2491.071,0.0,0.0,1.0,0.0,0.0,2491.071
1209.879,0.0,1514.37,3.0,0.0,1.0,5516.544
1888.854,0.0,0.0,1.0,0.0,0.0,4770.546
767.745,0.0,0.0,1.0,0.0,0.0,767.745
1486.848,0.0,0.0,2.0,0.0,0.0,1486.848
1038.279,454.08,0.0,1.0,1.0,0.0,1492.359
1006.335,1200.078,1018.9739999999999,1.0,1.0,1.0,5278.845
2777.907,0.0,0.0,2.0,0.0,0.0,3608.187
1311.75,0.0,0.0,1.0,0.0,0.0,1311.75
2961.783,2418.438,1407.12,2.0,2.0,1.0,8339.133
755.172,0.0,0.0,1.0,0.0,0.0,755.172
3957.789,0.0,0.0,1.0,0.0,0.0,6856.0470000000005
4491.993,1004.52,1855.92,3.0,1.0,2.0,7352.433000000001
861.069,0.0,0.0,2.0,0.0,0.0,861.069
1817.64,0.0,0.0,1.0,0.0,0.0,1817.64
655.281,0.0,0.0,1.0,0.0,0.0,655.281
371.58,0.0,0.0,1.0,0.0,0.0,371.58
2746.689,1312.707,0.0,2.0,1.0,0.0,10859.574
2170.344,0.0,2480.808,1.0,0.0,1.0,4651.152
2011.581,1378.674,907.83,2.0,2.0,1.0,4298.085
953.667,0.0,0.0,1.0,0.0,0.0,1982.8049999999998
221.892,0.0,0.0,1.0,0.0,0.0,1356.63
1091.97,0.0,0.0,1.0,0.0,0.0,1091.97
673.1999999999999,0.0,0.0,1.0,0.0,0.0,673.1999999999999
1277.991,0.0,0.0,1.0,0.0,0.0,1277.991
1169.685,0.0,0.0,1.0,0.0,0.0,1169.685
118.14,0.0,0.0,1.0,0.0,0.0,118.14
1008.018,0.0,1139.622,1.0,0.0,1.0,2147.6400000000003
3286.866,0.0,0.0,2.0,0.0,0.0,3286.866
2638.416,0.0,1037.388,2.0,0.0,1.0,7379.394
2287.494,0.0,1025.607,1.0,0.0,1.0,3313.101
915.255,0.0,0.0,1.0,0.0,0.0,915.255
1437.909,338.712,0.0,3.0,1.0,0.0,1776.621
530.8050000000001,0.0,0.0,1.0,0.0,0.0,530.8050000000001
1225.059,925.98,0.0,1.0,1.0,0.0,2151.0389999999998
398.145,0.0,0.0,1.0,0.0,0.0,398.145
255.09,0.0,0.0,1.0,0.0,0.0,255.09
461.34000000000003,0.0,0.0,1.0,0.0,0.0,461.34000000000003
